area_type,availability,location,size,society,total_sqft,bath,balcony,price
1,26,259,16,2688,526,3,2,68
3,80,928,16,2688,329,2,3,50.79
3,80,515,16,2197,920,3,2,123
3,34,365,0,1489,31,2,1,49.87
3,80,1089,16,1251,737,3,,95
3,80,1006,18,2688,1198,4,3,242
0,80,417,16,2688,1208,2,,78
3,80,232,13,575,193,2,2,44
3,27,506,18,1862,1343,4,3,154
3,32,837,16,790,425,3,0,47.6
3,80,277,13,1925,106,2,1,49
3,80,1261,13,1760,141,2,2,60
3,80,722,13,2688,262,2,1,45
3,80,1039,13,2688,232,2,1,51
3,28,665,16,2218,615,3,1,104
3,80,518,13,2688,309,2,2,55.5
3,24,417,16,1534,658,3,2,83
2,80,1233,14,2688,2021,1,0,70
3,80,695,13,618,596,2,2,125
3,80,278,0,1581,1844,1,1,35.4
3,80,5,13,2674,278,2,1,58
3,80,515,13,887,404,2,2,72
3,80,152,13,550,210,2,1,29.38
2,80,242,19,2688,1528,4,1,600
3,80,1038,13,2688,292,2,2,43.1
0,80,1181,16,2688,588,2,0,150
3,80,417,16,516,550,2,1,44.1
3,63,664,0,1530,1727,,,29.25
3,80,72,16,625,767,3,2,117
3,80,1099,13,2688,3,2,2,35
3,80,484,13,1320,86,2,1,51
3,80,1049,16,1344,592,3,,80
0,80,428,18,240,1493,2,1,341
3,40,1150,16,2688,1431,3,1,455
0,80,646,13,1913,228,2,1,60
3,80,922,16,1221,630,2,3,80
3,69,664,13,777,342,2,2,63.22
0,80,783,13,717,385,2,2,73
3,80,1252,13,1850,128,2,1,35.36
3,80,208,16,2313,686,3,2,74.5
2,80,368,19,2688,1598,2,2,35
3,26,664,13,1530,1877,,,41.145
3,80,518,13,2688,119,2,1,44.55
3,63,1141,16,2171,1075,3,3,147
3,80,1260,16,282,431,2,1,72
3,80,514,13,762,563,3,3,132
3,80,544,13,1023,303,2,1,55
3,80,326,16,2688,349,2,2,56.12
3,80,236,13,2688,205,2,1,46.79
3,43,664,13,2167,388,2,3,91.06
3,45,522,13,1648,282,2,1,87
3,80,29,13,2688,215,2,2,88.5
3,80,417,16,1473,415,3,2,66
3,34,855,18,2688,1537,4,,280
3,80,851,18,2688,1208,4,1,145
3,80,419,13,1642,31,2,2,32
3,80,232,16,575,480,2,3,49.34
0,80,1235,16,1519,1108,3,2,120
2,79,126,31,2559,534,,,16.5
3,26,1138,16,2688,239,2,0,66
3,80,518,13,2053,309,2,1,57.5
3,37,1252,13,23,89,2,1,42.79
2,35,1126,17,1560,239,3,2,72
3,26,1038,16,1860,205,2,2,35.41
3,67,1168,0,467,1779,1,0,31.315
3,80,269,16,1512,747,2,,100
2,80,445,22,2688,2021,6,1,95
0,80,1015,24,2688,921,3,0,175
0,80,471,1,2688,1714,1,0,34
3,80,773,16,1397,687,3,2,95
3,33,232,13,2688,2073,2,1,42
3,80,906,13,2688,201,2,3,65
0,80,1205,16,2438,1312,2,1,260
0,80,419,19,1764,959,3,1,97
2,80,813,17,2688,415,2,0,175
3,27,506,16,1862,599,2,2,96
2,80,511,19,2688,1076,6,3,100
3,80,1264,13,2688,210,2,2,50
3,80,249,13,1757,506,2,2,68
3,32,271,13,2688,13,2,1,39.77
3,80,986,13,2688,368,2,1,80
3,80,357,16,2181,1150,4,2,370
3,80,72,13,342,62,2,1,77
3,63,664,16,1530,119,3,2,53
2,80,1033,17,2688,1208,3,3,310
3,80,232,16,575,650,2,2,56.34
0,80,31,13,2688,2060,2,1,56
3,32,1258,13,2688,25,2,1,40.1
2,80,175,17,2688,1208,2,0,360
3,80,417,16,1805,740,3,3,110
3,80,1252,13,2688,119,2,2,52
3,80,986,18,1676,1185,4,1,145
3,66,713,13,704,101,2,1,179
2,80,653,14,2688,239,1,1,81
3,80,630,16,931,468,3,3,69
2,10,489,19,2688,1208,5,0,320
3,31,419,13,2346,31,2,1,27.43
3,80,1252,13,1578,325,2,1,90.33
3,80,252,18,1565,1229,4,3,185
0,80,147,16,1802,733,3,,95
3,80,1025,16,2688,119,2,2,75
0,28,417,16,2688,380,2,1,38.12
3,26,121,13,2688,3,2,1,29.7
0,80,1252,19,422,1708,5,2,550
0,80,626,24,2688,1258,6,3,58
2,80,690,14,2688,1247,2,1,160
0,80,646,13,932,103,2,2,44.5
3,35,688,0,2510,1619,1,1,18
0,80,522,13,1040,80,2,1,52.23
3,80,889,16,902,817,3,1,93
3,54,188,13,2232,248,2,1,63.86
3,80,799,18,1576,1258,5,2,175
3,80,1115,13,545,2080,2,1,55
3,31,506,16,1862,589,3,2,83.05
0,80,655,19,2688,686,4,2,90
0,80,896,17,725,1172,3,2,142
0,80,583,13,2688,3,2,1,63
3,80,928,13,2688,193,2,1,46.39
3,49,535,16,2688,634,2,2,58.23
3,80,428,18,240,1494,5,,345
3,27,1054,13,2688,163,2,2,45
2,80,851,19,2688,1784,4,2,80
2,80,533,22,2688,1208,3,3,80
2,35,1252,19,2688,1208,4,1,143
3,80,852,13,2688,415,2,2,65
3,80,1038,13,2688,45,2,1,42
3,80,1163,16,2256,1015,3,2,117
3,27,833,13,2688,273,2,2,48
3,80,1039,13,463,319,2,2,67
3,54,182,16,486,915,3,2,115
3,80,1158,13,2471,358,2,,60
3,32,715,13,2688,84,2,2,38.6
0,63,420,13,2688,2071,2,1,33
3,33,188,13,2232,22,2,1,53.58
0,80,1138,14,2688,3,2,0,70
3,80,635,13,997,463,2,2,56
3,80,114,16,1552,526,2,1,85
3,80,1,2,1061,1728,1,0,35
3,80,1039,16,57,783,3,2,125
3,80,1153,18,1635,1426,6,2,235
3,80,533,13,526,3,2,1,46
0,80,707,13,2688,2073,2,2,49
3,80,786,16,1208,1051,4,,270
3,80,688,0,2688,239,1,1,14
3,38,837,16,321,480,2,2,64
3,80,514,13,762,468,2,2,108
2,80,317,19,2439,1410,5,,100
3,80,1039,16,1978,903,3,2,125
3,32,544,16,1657,777,3,2,103
3,80,268,16,1582,90,2,1,31
3,80,216,21,2688,1258,4,,1400
3,80,518,13,2688,2080,2,1,48
0,80,306,13,2688,1951,2,1,40
3,80,702,13,2688,2028,2,2,38.5
3,80,1179,13,109,358,2,2,55
3,80,1048,16,2172,886,3,2,150
3,80,857,16,2688,415,3,2,81
3,80,1252,16,1570,911,3,2,125
3,80,1117,13,1646,1963,2,2,36
3,80,535,13,2489,239,2,3,68
3,28,28,18,2688,1386,3,3,300
2,80,563,19,2688,1208,4,2,405
3,80,67,13,924,540,2,,80
2,80,542,19,580,239,4,3,140
3,80,175,13,2655,2085,2,2,56
1,80,715,19,2688,1019,4,2,95
3,80,252,16,132,464,2,2,70
3,80,1039,16,532,747,3,2,116
3,80,631,13,2688,2055,2,2,35
3,80,529,13,2335,215,2,1,39
0,28,417,13,2688,107,2,1,31.48
3,42,664,13,1580,247,2,1,82
3,80,1153,16,1635,1060,4,2,153
0,80,506,13,2684,70,2,1,65
3,28,513,13,1214,2103,2,2,62
3,80,204,16,2688,375,2,2,49
0,80,626,13,2688,1903,2,1,22
0,80,653,19,2688,1363,4,2,200
3,80,1261,16,1404,1176,4,3,140
0,80,1084,1,2688,1784,1,0,45
0,80,1235,19,2688,1128,3,0,115
3,80,152,13,946,1833,2,1,25
0,80,152,0,946,1598,1,1,11.5
3,80,1267,0,872,1848,1,1,36.8
2,80,634,19,2688,1462,5,2,425
3,80,72,13,2089,209,2,1,47
3,80,278,13,1581,186,2,2,56.7
2,80,589,19,2688,3,4,1,90
0,80,869,21,2688,1208,5,2,85
3,80,799,13,2688,2077,2,1,47
0,80,203,13,2036,2031,2,2,160
0,16,1039,13,2688,74,2,1,50
3,31,194,13,2688,3,2,1,50
3,80,664,16,1652,916,3,2,88
3,80,664,16,2688,182,2,2,40.25
3,37,304,16,2386,278,2,2,31.37
3,80,705,18,2185,1442,5,2,335
3,43,664,16,2167,792,3,2,130
3,80,678,13,571,152,2,1,41.5
3,80,230,16,2275,595,3,3,65
3,80,277,13,2315,158,2,2,56
3,80,559,18,643,1533,5,1,279
3,44,536,16,2238,592,3,2,103
0,80,1148,16,307,568,3,1,88
3,80,348,13,629,303,2,2,95
3,27,194,16,2688,737,3,2,90.75
3,80,972,13,806,170,2,1,48.7
2,80,233,19,2688,239,4,1,110
3,80,1148,16,1748,947,3,,95
3,63,664,16,1530,119,3,2,56.57
3,80,559,16,643,1305,4,1,200
3,80,185,13,2688,577,2,1,50
3,28,1057,13,2688,265,2,1,164
0,80,1252,13,2688,236,2,1,50
0,80,172,24,2688,1208,4,1,170
0,80,461,16,1285,409,3,2,60
2,80,626,19,876,239,4,2,100
3,80,216,18,153,1451,5,0,165
3,80,202,16,2688,317,2,1,95
0,80,1039,19,2539,1323,5,1,240
2,80,77,14,2688,239,2,0,80
0,80,368,17,2688,737,3,0,52
3,80,25,0,2688,1784,1,0,45
3,80,1179,13,2100,39,2,1,35.88
3,28,1038,18,1035,978,,,80.59
3,80,522,13,1040,2091,2,1,56
3,40,1150,18,2688,1615,4,2,590
3,80,976,16,1509,1272,3,3,425
3,80,188,13,2232,16,2,1,75
3,45,536,0,2155,1800,1,0,39.99
0,28,1039,17,2688,907,3,1,119
3,80,853,13,2688,93,2,1,50
2,80,562,1,2688,1856,1,1,27
2,80,1062,17,2688,339,3,0,87
0,80,422,13,2688,1992,2,0,40
3,80,641,13,29,3,2,2,33
3,80,292,13,417,344,2,2,65
3,80,1148,0,1613,1842,1,1,29
2,80,1252,22,1520,1171,5,2,269
2,80,1041,22,2688,1561,6,3,295
3,80,643,16,2241,921,3,3,95
3,80,509,16,2688,844,3,2,132
2,80,519,22,2688,239,4,2,150
2,80,29,22,2688,1128,7,2,350
3,80,136,16,1939,653,3,1,100
3,80,542,16,2445,785,3,3,50
2,80,538,14,2688,1534,2,1,40
3,80,236,13,2285,182,2,1,69.44
3,80,98,16,482,779,3,2,85
0,33,28,16,2688,1187,3,2,210
3,80,669,13,98,71,2,1,65
3,40,513,13,1705,380,2,1,91
3,31,252,18,1785,1088,4,3,111
3,80,211,13,961,152,2,1,48
3,27,664,16,2688,1151,3,2,170
3,54,188,0,2232,1821,1,1,34.18
3,80,964,13,2688,62,2,2,52.08
3,34,914,13,1977,52,2,1,41.6
3,32,1039,16,1649,789,3,1,194
3,80,27,16,2688,849,3,,115
3,45,236,16,1399,167,3,2,128
3,26,1039,13,218,2102,2,1,45.91
0,80,972,13,806,170,2,2,38.65
3,40,1252,16,673,1533,3,1,200
3,80,643,16,2688,431,3,2,54
3,80,243,0,2688,1754,1,0,19
3,80,1242,13,1589,474,2,1,75
3,80,236,18,2688,619,4,3,45
0,80,417,16,989,62,2,1,39
2,80,758,19,2688,1534,4,3,37
3,80,964,16,2246,630,3,3,72.5
3,80,1261,16,1404,742,3,3,93
3,80,918,13,1501,232,2,2,47
3,80,866,16,1058,551,2,3,75
3,63,664,13,2688,1876,2,1,35
0,80,722,13,2671,1953,2,1,38.25
3,80,74,16,724,583,2,2,83
3,80,773,16,2688,526,3,2,75
3,80,665,13,2511,2077,2,2,54.5
1,80,152,0,944,1674,1,1,13
2,80,1293,14,2688,2021,2,0,128
3,80,72,13,342,62,2,1,75
3,80,278,16,1581,899,3,2,85
3,40,1191,13,2688,46,2,2,32
2,80,727,14,2688,1945,1,1,90
2,80,632,1,2688,1720,2,0,29
3,80,889,13,2688,200,2,2,88.5
3,80,466,13,2688,339,2,1,61
0,80,294,16,2688,995,3,3,230
2,80,176,1,2688,1784,1,0,58
3,80,664,16,935,630,3,3,65.1
3,80,854,13,1673,461,2,1,130
3,80,606,16,480,269,3,3,75
3,80,83,0,427,3,1,1,19
0,80,624,13,2688,358,2,2,60
0,80,542,13,472,79,2,3,31.5
0,80,1262,16,992,254,2,3,65
2,80,174,1,2688,1560,1,0,40
2,80,399,17,2688,1931,3,2,2000
3,45,1039,16,1649,979,4,1,101
0,80,522,13,2210,309,2,1,84
3,40,589,13,496,48,2,1,31.05
2,80,134,19,2688,239,5,2,270
3,34,194,16,325,737,3,2,101
0,80,1252,16,1088,334,2,3,65
3,27,417,13,1534,156,2,1,65.58
3,80,972,13,806,170,2,2,38.55
2,80,889,19,2688,239,4,2,200
3,70,1148,13,296,220,2,2,58.56
3,80,1252,13,1707,188,2,1,39
3,80,688,16,2688,297,2,2,43.57
0,80,98,13,2688,3,2,1,38
3,80,72,13,342,52,2,1,75
3,80,139,18,34,1056,3,,140
3,80,732,16,2688,555,2,2,75
2,15,844,19,2688,62,3,3,85
3,80,1039,16,2107,606,2,2,65
2,79,297,31,1432,1019,,,120
3,80,679,13,2520,268,2,1,65
3,80,513,16,1006,1202,3,1,195
3,26,417,13,1534,420,2,1,97.6
0,80,1252,13,2688,172,2,1,62
3,67,1222,13,1920,58,2,0,49.06
3,80,216,0,2688,1814,1,2,35
3,80,922,13,31,299,2,2,62.35
0,80,799,18,1660,1576,4,3,220
3,80,449,13,2688,1979,2,1,32.5
3,80,626,13,2347,147,2,2,36
2,80,494,28,2688,1945,8,,285
3,27,584,16,396,882,3,1,110
0,80,268,16,1582,215,2,1,45
3,80,694,13,969,3,2,1,34
3,45,1252,13,1636,264,2,1,82
0,80,803,14,2688,2021,2,0,65
0,80,1138,14,2688,119,2,0,65
3,54,182,16,486,915,3,2,115
3,80,268,16,1582,90,2,1,43
3,80,1252,13,2474,572,3,3,88
3,80,664,16,768,789,3,3,120
3,52,1252,16,1443,648,3,1,103
3,26,1000,13,2020,313,2,1,65
3,32,731,13,593,59,2,1,89
3,26,252,16,1785,538,3,1,78.45
3,40,530,13,390,78,2,1,61.17
3,80,1022,18,2688,1906,5,,1850
3,80,443,13,2688,182,2,1,52.5
0,80,304,0,2688,1665,1,1,9
0,80,990,13,131,425,2,0,45
0,80,799,16,2688,691,3,2,76
1,80,848,16,2688,239,4,2,205
3,27,506,16,1862,891,3,2,100
3,27,737,13,2688,303,2,2,48.5
3,80,928,16,2688,553,2,2,58.99
0,80,948,14,2688,119,3,0,125
3,28,404,13,2688,1979,2,1,25.4
0,31,419,13,2346,39,2,1,26.65
0,80,1179,13,2143,2096,2,1,45
3,80,221,16,2688,501,2,1,70
3,80,1064,13,2411,158,2,,74
3,43,664,16,2167,678,3,,125
3,80,575,16,196,1051,3,3,82
3,80,185,13,1071,476,2,1,83.87
3,80,352,16,1113,1621,3,2,800
3,80,1252,16,2381,671,3,1,84
0,80,584,16,1302,871,3,2,130
0,80,173,13,1706,2021,2,3,45
2,80,1088,19,2688,415,4,2,160
3,80,664,16,1652,916,3,2,96.2
3,80,831,18,1857,1195,3,,260
3,80,958,13,566,239,2,1,67
3,80,98,13,2688,137,2,1,52
3,80,1179,13,108,152,2,1,47
2,31,1252,17,2688,239,3,1,56
3,80,126,16,2688,182,3,2,45
3,80,1267,13,2534,1923,1,1,70
3,80,702,13,1504,217,2,2,57
3,80,664,16,2688,630,3,3,64.7
3,80,29,13,2688,239,2,,86
3,80,972,13,806,353,2,2,55.47
2,80,686,17,2688,1689,3,3,65
3,80,757,16,2186,585,3,1,95
0,80,495,16,2688,939,3,2,152
3,80,1039,18,57,1363,4,2,240
3,32,86,16,513,386,2,1,35
3,80,1141,13,2688,52,2,1,33.28
2,80,244,22,2688,239,5,1,90
3,80,518,13,1842,31,2,1,48
3,80,458,16,2688,468,3,2,90
3,80,876,3,2688,1599,12,,160
2,80,1248,1,2688,1953,1,1,26
3,80,1216,13,2688,119,2,1,54
3,39,700,13,2688,1965,2,1,22.8
2,80,1222,22,2688,1909,4,3,95
2,80,1033,19,2688,1312,4,2,350
3,69,664,16,777,577,3,1,72.99
0,80,121,13,2688,1979,2,1,25.99
0,80,678,13,160,215,2,2,60
3,40,352,18,2688,1716,5,2,995
3,80,1153,16,1635,1134,4,2,150
3,80,306,13,2688,19,2,1,36
0,80,799,13,469,415,2,2,60
0,80,1141,13,2688,119,2,0,50
3,80,664,16,2675,526,2,2,62.93
3,80,972,13,806,160,2,2,40
3,80,1148,16,2199,648,3,2,100
2,80,384,14,2688,1819,1,0,10.5
3,80,1153,16,1635,1060,4,2,157
2,80,976,14,2688,1641,2,1,65
3,80,658,16,1866,540,2,3,51.1
3,80,78,0,2688,1784,2,1,35
3,80,964,13,2688,62,2,2,52.07
0,63,613,13,2688,1876,2,1,35
2,80,1138,17,2688,239,3,0,66
3,80,1261,0,1551,1830,1,1,38
3,80,131,13,1426,128,2,2,50
3,80,514,16,762,884,3,3,150
2,80,1260,14,2688,239,2,2,160
3,80,707,0,2688,1876,1,1,30.84
3,80,115,13,2485,3,2,1,51
0,80,494,22,2688,1507,5,0,350
3,26,444,16,831,292,2,1,63
3,80,236,13,2688,239,2,3,45
3,80,1262,16,992,468,2,2,80
3,80,491,16,2688,462,3,2,54
3,80,1252,13,2688,170,2,2,50
2,80,1025,22,2688,3,5,,130
0,80,482,16,564,728,3,2,70
2,80,698,14,2688,239,2,0,62
0,80,976,13,2688,1896,2,2,65
3,80,1264,16,2688,737,3,3,68
3,80,853,18,983,1253,4,2,125
3,80,77,13,1367,2026,2,1,32
3,80,486,16,2688,686,3,1,125
3,14,326,13,2688,84,2,1,45.48
2,80,1265,19,652,1975,5,2,1675
0,80,713,13,2688,239,2,2,100
2,80,563,22,2688,884,5,2,350
0,80,74,19,2688,1288,4,2,115
3,80,895,13,2688,176,2,2,75
3,80,90,16,1244,572,3,2,55
2,80,221,17,2688,239,2,1,300
0,80,1109,16,1480,468,3,2,53
0,28,1252,16,2688,640,3,2,90
3,54,188,13,2232,16,2,1,53
3,80,121,13,2688,2024,2,1,25.26
3,80,645,13,268,68,2,1,53
3,80,1179,16,2688,164,2,3,39.73
3,80,461,13,1285,2113,2,2,49
3,27,1226,13,2688,334,2,2,47
2,80,841,14,2688,303,2,0,75
0,80,518,18,2688,1260,4,2,170
3,80,1021,13,1238,463,2,3,52
3,80,506,13,1690,295,2,2,46
3,28,1252,13,1636,264,2,1,75
3,80,711,13,655,90,2,1,57
2,79,837,31,1376,242,,,42.3
0,80,563,16,1310,577,3,3,120
3,36,999,18,2688,797,3,1,76
2,80,1252,17,71,577,3,1,250
0,80,585,16,1749,884,4,3,115
3,80,509,13,2688,612,2,1,65
3,37,536,16,1215,815,3,2,81.99
3,80,504,13,1955,268,2,2,54.89
3,80,326,13,2688,119,2,2,50
3,80,422,16,243,610,3,3,40
3,30,536,13,1881,1973,2,1,28
3,26,269,16,2688,303,4,3,39
3,80,292,13,2688,43,2,,35
3,80,965,16,1313,575,3,2,89
3,80,1189,16,1308,339,2,3,55
0,80,832,13,2688,205,2,2,59
2,80,317,17,2688,1297,3,,99
3,26,1156,13,1170,196,2,3,36.69
2,80,1261,14,2688,721,2,1,72
0,80,1004,13,1226,62,2,2,65
2,26,522,19,1924,737,5,3,309
3,40,1191,0,221,1738,1,0,13.26
3,80,152,0,944,1622,2,1,11.5
3,80,251,13,2688,2026,2,2,50
3,80,972,16,612,589,2,2,55
3,80,326,16,2688,458,2,3,60.47
3,80,673,13,2688,124,2,2,66
3,80,1105,18,1183,1322,4,,130
3,26,415,16,348,1187,4,2,163
3,80,973,13,1567,70,2,2,55
3,80,664,16,2688,498,2,2,49.88
3,20,422,16,2082,526,3,1,70
0,80,908,13,1917,3,2,2,34
3,33,506,0,1862,1764,1,1,38
3,80,1179,16,2688,415,2,2,47.24
2,80,664,17,2688,1019,2,0,180
0,80,965,16,778,859,3,2,90
3,80,280,16,1640,1434,3,2,315
2,80,118,14,2688,1802,3,1,45
3,80,575,0,2075,1907,1,0,34.27
0,80,871,26,2688,1828,7,1,104
2,80,486,19,2688,1208,4,1,650
3,27,722,13,2007,626,2,2,103
3,80,914,16,1539,802,3,1,120
2,80,1038,19,1585,1466,4,2,430
2,80,775,28,2688,164,4,1,190
3,80,1267,16,1699,925,4,2,180
3,80,955,13,548,185,2,1,57
3,80,382,13,2688,119,2,1,46.75
3,80,869,16,190,1188,3,2,135
3,80,98,16,2688,899,4,2,95
3,28,665,16,2218,934,3,1,139
0,80,664,13,1544,292,2,2,65
3,80,907,16,1360,425,3,1,75
0,80,554,19,2688,1625,4,2,255
3,80,422,16,2082,526,2,2,63.51
3,80,278,13,1581,168,2,2,72
3,80,232,16,2688,650,2,2,56
2,80,129,17,2688,239,3,2,165
2,80,733,19,2688,1784,4,0,77
3,80,846,13,2688,239,2,2,39
3,80,1267,16,759,924,3,3,140
2,80,803,14,2688,119,2,1,55
0,80,140,16,2688,415,2,2,65
3,80,896,16,1942,1157,3,2,207
3,80,544,0,2688,1835,1,1,23
0,80,705,13,2688,567,2,1,150
3,80,650,16,1626,100,2,1,48
3,33,522,13,1648,282,2,1,83
3,80,972,16,1378,630,3,1,86.8
3,80,1252,13,912,275,2,2,70
3,80,1039,13,2688,73,2,2,68
0,80,419,13,238,1744,1,1,29
3,80,773,13,1392,185,2,1,54
3,80,686,13,191,1996,1,1,45
3,16,914,13,2688,256,2,1,78
3,45,1148,0,296,1843,1,0,46.1
3,80,521,16,1515,543,2,1,135
0,80,634,16,2688,431,3,1,80
3,80,1252,16,1570,793,3,1,120
3,28,1252,16,274,459,,,60.55
3,48,1252,13,1893,313,2,,73
0,80,688,13,2688,2006,2,0,49
0,80,268,16,1582,97,2,1,45
3,80,805,13,214,1703,1,1,25
3,72,77,13,2601,88,2,1,52.36
3,80,976,23,2688,1386,6,3,250
3,80,388,13,164,358,2,3,32
0,80,1148,0,1613,1842,1,0,45
3,26,725,13,2688,239,2,2,75
0,80,62,16,2688,630,3,3,75
3,80,70,16,960,796,3,2,171
3,80,194,13,325,369,2,2,80.43
3,80,1039,16,2688,664,3,2,65
3,80,703,16,2114,384,3,2,65
3,80,716,16,2208,872,2,2,106
3,80,509,13,1599,209,2,1,75
3,80,649,0,2688,1756,1,1,33
3,80,72,16,342,468,2,1,95
0,80,417,0,1473,1817,1,1,28
2,80,646,24,2688,1386,8,2,400
3,80,74,16,1138,435,2,1,54.71
3,80,664,16,935,526,3,3,55
3,80,365,13,2688,57,2,2,48
3,27,417,13,1534,156,2,1,65.4
0,80,252,13,2433,152,2,1,54
3,31,1252,13,1636,233,2,1,62.38
2,80,988,1,2688,1814,2,1,70
2,80,637,17,2688,415,2,0,105
3,80,402,16,2688,829,3,0,120
3,80,270,13,2589,2002,2,1,29
0,80,1252,16,1486,859,4,1,68
3,80,1262,0,2688,1665,1,1,15
2,26,1301,14,2688,3,2,1,55
3,80,1252,13,2688,358,2,2,78
3,80,396,16,2688,358,2,1,42
3,80,86,13,1840,2103,2,1,40.39
0,80,329,13,2344,57,2,2,42
3,80,308,13,2688,303,2,1,62.4
2,80,210,17,410,1208,4,1,130
3,80,506,13,2688,232,2,2,46
3,80,664,16,829,494,3,3,68
0,80,1048,16,2688,809,3,3,83
3,80,964,16,2246,610,2,2,74.4
2,80,118,17,2688,239,2,0,66
3,80,1252,16,695,657,3,3,88
3,34,1039,16,218,190,2,1,74
3,80,1038,13,224,1734,1,1,20
3,80,658,13,1866,147,2,2,39.2
3,80,686,13,191,182,2,2,60
2,80,514,22,2688,1208,5,2,200
3,80,216,13,1859,262,2,1,68
3,26,252,13,1785,519,2,1,75.97
3,80,67,16,2202,1023,3,3,200
1,80,1156,13,2688,119,2,2,70
3,80,702,13,2688,2021,2,1,42
3,80,1141,16,2688,441,2,1,43.9
2,7,317,19,2439,1666,5,3,150
3,80,268,16,1582,215,2,1,55.5
3,80,417,13,2276,113,2,2,39
3,80,1267,16,872,1262,3,3,138
3,80,41,16,2688,415,2,2,47.25
0,80,967,0,2688,1624,1,1,23.5
3,80,522,16,1973,909,3,1,116
2,80,118,24,2688,449,7,2,130
0,80,1196,13,2688,2060,2,1,40
2,80,1252,19,2688,1637,5,3,625
0,27,419,13,2346,31,2,1,29.45
0,80,86,24,2688,1258,6,0,81
3,80,972,13,2688,468,2,2,45
0,80,488,16,2688,761,3,2,65
3,80,1168,13,2688,1886,2,1,32
3,80,306,13,2492,150,2,1,36
3,80,1141,13,2688,119,2,1,49.49
3,80,1178,13,543,273,2,2,71.05
3,80,757,16,2186,770,3,1,140
3,80,690,0,2688,1612,1,1,15
2,80,202,17,2688,1208,2,2,300
2,80,687,19,2688,415,4,1,90
3,80,478,13,1284,553,2,2,80
3,80,690,13,2113,147,2,2,49
3,80,626,13,170,182,2,1,42
3,80,1267,13,872,200,2,1,85
3,80,509,16,2688,846,3,2,134
3,80,110,13,2175,479,2,2,95
3,80,773,13,1392,259,2,1,56.9
3,80,396,13,2512,170,2,2,26.49
3,49,515,16,2195,1068,3,2,115
3,80,590,0,2103,1910,1,0,34.1
3,26,1039,16,1649,789,3,1,118
3,80,297,16,506,748,3,0,91.855
3,80,972,13,2688,134,2,1,52
0,27,419,13,2346,3,2,1,28.88
2,80,799,26,2688,630,7,3,160
0,80,317,19,2439,1313,5,0,105
2,80,1214,14,2688,1564,2,0,280
2,80,535,22,2688,686,5,2,140
3,40,252,13,1785,248,2,2,64.47
3,80,1153,13,2688,489,2,2,105
0,80,139,16,1218,737,3,3,82
2,80,768,26,2688,239,7,2,139
3,80,417,13,1316,182,2,1,38
3,80,280,16,820,1414,4,,300
0,80,358,19,2688,1208,5,2,100
0,80,1083,13,979,1979,2,0,34
3,80,972,16,1378,666,3,1,83.74
3,28,1252,13,1636,264,2,1,84.03
1,52,664,0,1780,1569,1,1,28
0,29,626,29,2688,1675,9,2,200
3,80,513,13,2688,52,2,1,55
0,26,336,19,1083,1224,3,1,210
3,80,99,16,1719,317,2,1,49
3,80,664,16,1652,574,3,2,74.9
3,80,1216,16,2688,239,2,2,65
3,26,417,13,1534,420,2,1,72.9
0,80,296,16,699,526,3,1,65
3,80,1267,16,2688,929,3,2,168
0,80,1252,13,2688,292,2,2,70
3,80,664,16,1398,358,2,2,55
2,80,731,19,1779,1258,5,2,245
3,80,110,16,2175,995,4,2,120
3,80,108,16,1267,712,2,2,145
3,31,417,13,2688,239,2,2,30
3,80,889,13,2688,124,2,2,66
3,33,1252,13,1636,264,2,1,72.5
3,80,1179,16,2688,303,2,3,50
2,80,1028,17,2688,1076,3,0,70
0,80,121,16,2668,550,3,2,54
3,73,216,16,1530,431,3,1,76.18
3,31,536,13,1215,430,2,1,64.79
3,52,205,13,326,215,2,1,59.47
3,80,72,16,335,884,3,2,130
3,80,715,13,2688,415,2,2,42
3,80,1148,16,307,659,3,2,98
3,80,858,16,60,707,3,3,95
3,80,390,13,2688,87,2,1,42.87
0,80,184,0,2688,1754,1,1,21
3,80,344,13,2271,189,2,2,46
0,28,722,13,2688,400,2,1,86
3,80,417,13,918,239,2,1,20
3,80,799,18,225,1484,4,3,235
3,80,972,16,806,694,3,3,54.51
3,28,575,18,1500,1599,4,3,441
3,80,1252,13,1891,262,2,2,40
0,80,348,13,2688,119,2,1,166
3,80,474,16,2190,596,3,3,100
3,80,783,13,2688,650,2,2,69
2,80,910,24,2688,767,4,1,250
3,80,1252,16,2474,1036,4,2,115
3,44,589,13,496,71,2,1,34.71
3,80,1022,16,2688,1575,3,3,650
3,80,1038,13,1502,56,2,2,34
0,80,402,16,2297,785,3,2,125
3,32,987,16,2649,724,3,1,61
3,80,527,13,2688,170,2,2,56
0,80,417,13,921,182,2,2,35
0,80,1260,13,1674,134,2,2,110
3,80,1267,13,872,198,2,2,64.08
3,80,1159,16,2229,489,2,2,65
0,26,1190,13,2498,188,2,1,60
3,80,216,13,1530,141,2,2,78
0,80,1034,16,292,1149,3,,180
3,80,839,13,2688,31,2,2,48.45
3,80,857,16,2688,563,3,2,78
2,80,1252,19,2688,974,5,2,250
2,80,1071,1,2688,415,2,0,45
3,80,75,13,2688,254,2,2,100
3,80,74,13,1138,106,2,1,43.55
3,80,1261,13,2049,520,2,2,82
3,80,1179,16,2688,303,2,2,50
3,30,1014,16,2688,577,3,1,95
3,80,5,16,2674,794,3,2,75
3,80,563,16,782,1128,3,2,160
