Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
299,9353,3,0,1151500,3,222,32,8.2,3012,4,1,2,536,113,1925,16,-37.7978,144.8743,6,5058
299,7540,3,0,860000,1,23,32,8.2,3012,3,1,2,501,147,1960,16,-37.7912,144.868,6,5058
299,10551,3,0,805000,1,104,35,8.2,3012,3,1,3,372,96,1920,16,-37.796,144.8728,6,5058
299,1183,2,2,262500,0,222,36,8.2,3012,2,1,1,0,,,16,-37.796,144.8634,6,5058
299,10036,2,0,450000,1,260,36,8.2,3012,2,1,1,0,90,1980,16,-37.7956,144.8762,6,5058
299,9869,3,0,935000,1,222,36,8.2,3012,3,2,3,466,,1940,16,-37.8019,144.8663,6,5058
299,8200,4,0,830000,3,188,36,8.2,3012,4,2,1,665,,1960,16,-37.8107,144.8666,6,5058
299,10174,2,2,456000,1,222,38,8.2,3012,2,1,1,0,,1975,16,-37.7966,144.8716,6,5058
299,3724,3,0,660000,1,222,38,8.2,3012,3,1,1,321,,,16,-37.7943,144.8741,6,5058
299,8719,2,2,420000,4,85,39,8.2,3012,2,1,1,781,82,2013,16,-37.8079,144.8684,6,5058
299,1782,3,0,820000,1,222,39,8.2,3012,3,2,2,335,,,16,-37.7937,144.8782,6,5058
299,7672,5,0,1030000,1,239,46,8.2,3012,5,2,2,352,,,16,-37.7908,144.8711,6,5058
299,2095,3,0,878000,1,239,46,8.2,3012,3,1,1,397,127,1960,16,-37.7901,144.8682,6,5058
5,11683,2,0,765000,2,16,47,13.9,3020,2,1,2,672,111,1958,3,-37.7812,144.8121,6,2185
5,2587,3,0,730000,1,260,48,13.9,3020,3,2,3,628,140,1960,3,-37.7801,144.8121,6,2185
5,2015,2,0,730000,1,20,48,13.9,3020,2,1,0,697,94,1970,3,-37.7778,144.818,6,2185
5,6545,3,0,593000,3,222,49,13.9,3020,3,2,2,605,102,1965,3,-37.7792,144.8117,6,2185
5,6035,4,0,816000,1,20,1,13.9,3020,4,1,2,837,156,1930,3,-37.7825,144.8221,6,2185
5,11239,3,0,720000,1,222,2,13.9,3020,3,1,1,706,,,3,-37.7801,144.8229,6,2185
5,6978,2,1,300000,0,71,3,13.9,3020,2,1,1,74,,1970,3,-37.7836,144.8256,6,2185
5,6233,2,0,670000,1,16,12,13.9,3020,2,1,2,697,,1950,3,-37.7835,144.8176,6,2185
5,2322,3,0,685000,1,16,18,13.9,3020,3,1,1,697,,,3,-37.7765,144.8175,6,2185
5,1889,2,0,600000,3,16,24,13.9,3020,2,1,1,534,90,1950,3,-37.7795,144.8204,6,2185
5,11980,3,0,600000,4,222,24,13.9,3020,3,1,1,697,110,1928,3,-37.7842,144.8175,6,2185
5,1115,1,2,185000,1,260,26,13.9,3020,1,1,1,2347,43,1975,3,-37.7852,144.8272,6,2185
5,5945,2,2,463000,1,16,30,13.9,3020,3,1,1,199,,,3,-37.7761,144.8164,6,2185
5,3298,2,1,319000,3,16,30,13.9,3020,2,1,1,0,78,1970,3,-37.7796,144.8252,6,2185
5,10414,4,0,660000,1,67,31,13.9,3020,4,1,1,697,,,3,-37.7795,144.8196,6,2185
5,4652,3,2,560000,1,67,31,13.9,3020,3,2,7,420,150,1970,3,-37.7848,144.8231,6,2185
5,5044,3,0,625000,3,71,31,13.9,3020,3,1,0,695,,,3,-37.7808,144.8186,6,2185
5,3261,3,0,791000,1,20,31,13.9,3020,3,1,3,743,,1970,3,-37.7817,144.8159,6,2185
5,6430,2,0,541000,1,16,35,13.9,3020,2,1,1,497,,,3,-37.7806,144.8159,6,2185
5,2289,3,0,760000,1,239,36,13.9,3020,3,1,2,534,,,3,-37.7789,144.8209,6,2185
5,9666,3,0,840000,1,16,36,13.9,3020,3,1,0,697,153,1920,3,-37.7809,144.8228,6,2185
5,12624,1,2,145000,0,23,38,13.9,3020,2,1,1,36,,,3,-37.7833,144.8266,6,2185
5,6661,2,0,460000,1,16,46,13.9,3020,2,1,2,463,85,,3,-37.7813,144.8234,6,2185
5,10085,2,2,190000,3,31,46,13.9,3020,2,1,1,0,,,3,-37.7839,144.8239,6,2185
45,7260,3,1,430000,0,104,1,10.9,3012,3,1,1,131,,,10,-37.8203,144.8386,6,962
45,889,2,0,507000,3,260,31,10.9,3012,2,1,2,191,87,2014,3,-37.8226,144.8392,6,962
45,1518,3,0,892000,1,260,39,10.9,3012,3,1,2,715,,,10,-37.8239,144.8431,6,962
135,11867,2,2,695000,1,255,49,10.4,3163,2,2,1,0,,,8,-37.8878,145.0407,5,2403
135,12738,3,0,1160000,1,82,56,10.4,3163,3,1,2,553,137,1930,8,-37.8878,145.0456,5,2403
135,12319,3,0,1330000,1,255,1,10.4,3163,3,2,1,295,176,1930,8,-37.8904,145.0387,5,2403
135,4431,2,2,695000,1,260,1,10.4,3163,2,1,1,1035,,1963,8,-37.8925,145.0456,5,2403
135,4820,2,2,812000,1,255,19,10.4,3163,2,1,1,0,,1995,8,-37.8924,145.0409,5,2403
135,11192,2,2,350000,0,260,19,10.4,3163,2,1,1,0,,1960,8,-37.8868,145.0408,5,2403
135,11036,2,0,630000,1,82,21,10.4,3163,2,1,1,100,,,8,-37.8915,145.0451,5,2403
135,4712,2,1,635000,0,196,21,10.4,3163,2,2,1,81,2,,8,-37.8877,145.0449,5,2403
135,3322,2,1,636500,1,82,24,10.4,3163,2,1,1,0,68,1970,8,-37.8866,145.0396,5,2403
135,6222,5,0,2575000,1,82,26,10.4,3163,5,3,2,688,347,1910,8,-37.8921,145.0381,5,2403
135,5139,2,2,445000,1,255,30,10.4,3163,2,1,1,0,,,8,-37.8894,145.0431,5,2403
135,5566,2,1,710000,1,32,31,10.4,3163,2,1,1,0,78,1970,8,-37.8866,145.0396,5,2403
135,468,2,2,640000,1,82,32,10.4,3163,2,1,1,1784,110,1970,8,-37.8966,145.0453,5,2403
221,2182,2,0,1010000,1,196,48,14,3166,2,1,2,553,,1938,20,-37.9001,145.0981,5,3224
221,12516,2,0,305000,0,196,49,14,3166,2,1,1,0,80,1960,20,-37.8994,145.0955,5,3224
221,1673,2,2,400000,0,255,52,14,3166,2,1,1,0,87,2004,20,-37.8991,145.0939,5,3224
221,13258,3,0,880000,0,16,53,14,3166,3,1,1,670,118,1925,20,-37.9033,145.1006,5,3224
221,8537,3,0,1076000,1,32,56,14,3166,3,1,2,689,,,20,-37.8961,145.1046,5,3224
221,6720,3,0,1045000,1,196,3,14,3166,3,1,2,602,107,1950,20,-37.8923,145.1013,5,3224
221,10009,2,0,600000,3,16,5,14,3166,2,1,1,211,,1975,20,-37.9086,145.0977,5,3224
221,1298,3,0,1225000,1,196,7,14,3166,3,1,2,553,,,20,-37.8956,145.0928,5,3224
221,1808,3,0,1035000,1,32,7,14,3166,3,1,2,650,,,20,-37.91,145.0914,5,3224
221,356,3,2,690000,1,32,12,14,3166,3,1,2,340,103,1930,20,-37.8968,145.0983,5,3224
221,10464,3,0,1050000,3,32,12,14,3166,3,2,2,544,146,1970,20,-37.9055,145.1024,5,3224
221,10594,3,0,1045000,1,196,17,14,3166,3,1,2,643,,,20,-37.9028,145.0971,5,3224
221,2143,3,0,865000,3,32,17,14,3166,2,1,2,691,140,1950,20,-37.9109,145.0995,5,3224
221,2295,3,0,1033000,1,32,18,14,3166,3,1,2,548,115,1975,20,-37.8951,145.101,5,3224
221,2126,4,0,991000,1,255,18,14,3166,4,1,2,683,,,20,-37.9107,145.0975,5,3224
221,2493,4,0,1641000,1,196,21,14,3166,4,1,2,802,,,20,-37.9002,145.099,5,3224
221,7050,2,0,655000,1,16,21,14,3166,2,1,1,156,,,20,-37.9024,145.1008,5,3224
221,2845,2,0,750000,0,255,24,14,3166,2,2,2,607,138,1950,20,-37.8964,145.0977,5,3224
221,4024,3,0,1025000,1,196,31,14,3166,3,1,2,543,139,1940,20,-37.9023,145.105,5,3224
221,512,3,2,637000,1,196,32,14,3166,3,1,2,119,,1970,20,-37.9058,145.1043,5,3224
221,377,3,2,633500,1,255,35,14,3166,3,2,2,279,95,1930,20,-37.9001,145.1009,5,3224
221,11326,4,0,1180000,1,32,35,14,3166,4,1,2,604,183,1965,20,-37.9087,145.0886,5,3224
221,13071,3,0,1124000,1,196,35,14,3166,3,1,1,685,,,20,-37.8952,145.1021,5,3224
221,8053,3,0,1225000,1,32,36,14,3166,3,1,2,528,112,1930,20,-37.9066,145.088,5,3224
221,2846,4,0,855000,0,255,38,14,3166,3,2,1,728,,,20,-37.8966,145.0979,5,3224
221,9866,5,0,1600000,0,196,38,14,3166,5,3,2,695,305,2015,20,-37.8973,145.0979,5,3224
221,13086,3,2,665000,1,163,46,14,3166,3,1,1,112,,,20,-37.9008,145.098,5,3224
242,4391,2,2,605000,1,82,52,7.4,3185,2,1,1,722,,1970,25,-37.8794,144.9947,5,821
242,8711,2,2,660000,1,192,7,7.4,3185,2,1,0,477,,,25,-37.8804,144.9969,5,821
242,11843,1,2,327000,1,255,19,7.4,3185,1,1,1,486,,,25,-37.8797,144.9954,5,821
242,12510,2,2,570000,1,32,21,7.4,3185,2,1,0,785,,1964,25,-37.8756,144.9934,5,821
242,6101,2,1,755000,1,46,35,7.4,3185,2,2,1,66,111,2005,25,-37.8813,144.9964,5,821
242,5677,4,0,1925000,0,135,36,7.4,3185,4,2,3,485,,,25,-37.8754,144.9944,5,821
242,2415,2,2,520000,1,260,38,7.4,3185,2,1,1,0,74,1971,25,-37.8788,144.9974,5,821
87,12051,2,0,1000000,1,260,49,2.5,3121,2,1,2,176,114,1920,31,-37.8281,144.9923,2,1123
87,9862,2,0,725000,1,106,49,2.5,3121,2,1,1,115,,,31,-37.8285,144.9888,2,1123
87,7428,1,2,425000,0,260,51,2.5,3121,1,1,1,0,52,2007,31,-37.8301,144.9904,2,1123
87,9420,3,0,1280000,1,23,53,2.5,3121,3,2,2,324,165,1880,31,-37.8278,144.9885,2,1123
87,7874,2,0,1000000,1,23,56,2.5,3121,2,1,0,146,,,31,-37.8274,144.9947,2,1123
87,11873,2,2,546000,1,23,56,2.5,3121,2,1,1,0,,1980,31,-37.8282,144.9897,2,1123
87,9420,3,0,1475000,0,23,1,2.5,3121,3,2,2,324,165,1880,31,-37.8278,144.9885,2,1123
87,3817,2,0,895000,1,23,12,2.5,3121,2,1,0,138,,,31,-37.832,144.992,2,1123
87,5177,1,2,405000,3,63,14,2.5,3121,1,1,1,0,,2007,31,-37.8299,144.9907,2,1123
87,3660,2,0,1015000,1,23,14,2.5,3121,2,1,1,131,80,1890,31,-37.8274,144.9967,2,1123
87,2591,2,0,930000,1,260,14,2.5,3121,2,1,1,125,68,1900,31,-37.8258,144.992,2,1123
87,7592,1,2,415000,3,106,18,2.5,3121,1,1,1,0,,,31,-37.8301,144.9904,2,1123
87,10619,3,0,1900000,4,106,19,2.5,3121,3,2,2,263,166,2016,31,-37.8266,144.9894,2,1123
87,11256,2,2,662500,1,106,21,2.5,3121,2,1,1,0,75,2015,31,-37.8255,144.9948,2,1123
87,12763,2,0,831000,1,260,24,2.5,3121,2,1,0,128,,,31,-37.8291,144.9952,2,1123
87,10482,2,0,1110000,1,23,30,2.5,3121,2,1,1,144,,,31,-37.8301,144.9927,2,1123
87,7482,2,2,565000,1,260,30,2.5,3121,2,1,1,0,,2007,31,-37.8301,144.9904,2,1123
87,3605,2,1,1010000,1,260,30,2.5,3121,2,1,1,151,151,1998,31,-37.8311,144.9914,2,1123
87,11465,3,0,1300000,1,23,36,2.5,3121,3,1,1,326,100,1890,31,-37.8283,144.9946,2,1123
87,1943,3,0,1300000,1,23,38,2.5,3121,2,2,2,138,108,2001,31,-37.8288,144.9891,2,1123
102,5725,1,2,360000,4,192,2,1.9,3008,1,1,1,0,,,18,-37.8133,144.9433,5,4707
102,5152,4,1,1370000,1,194,9,1.9,3008,4,2,2,0,,,18,-37.8141,144.9387,5,4707
102,3068,2,2,800000,4,192,35,1.9,3008,2,2,2,0,128,,18,-37.8249,144.9476,5,4707
256,9253,4,0,930000,1,222,49,9.1,3015,5,1,3,669,143,1950,10,-37.8305,144.8736,6,984
256,671,2,1,650000,3,85,51,9.1,3015,2,2,1,151,102,2011,10,-37.8289,144.8671,6,984
256,11594,3,0,985000,1,251,5,9.1,3015,3,1,5,669,124,1950,10,-37.8321,144.8736,6,984
256,10690,4,1,915000,3,222,13,9.1,3015,4,3,1,662,265,2016,10,-37.8307,144.8725,6,984
256,12847,3,0,845000,3,260,17,9.1,3015,3,2,2,738,,,10,-37.834,144.8757,6,984
256,9008,3,0,941000,1,104,19,9.1,3015,3,2,3,669,,,10,-37.8303,144.8705,6,984
256,10575,3,0,1030000,3,15,24,9.1,3015,0,1,1,224,,,10,-37.8298,144.8679,6,984
256,4915,2,0,392250,3,86,30,9.1,3015,2,1,2,462,,1970,10,-37.8331,144.8715,6,984
256,274,3,2,508000,1,222,31,9.1,3015,3,1,2,144,92,1980,10,-37.8268,144.8675,6,984
256,4631,2,0,420000,3,104,32,9.1,3015,2,1,1,78,130,1980,10,-37.8262,144.8677,6,984
256,858,2,2,506000,1,222,35,9.1,3015,2,1,1,126,83,1975,10,-37.8315,144.8693,6,984
256,9158,3,1,855000,3,85,36,9.1,3015,3,2,2,337,,,10,-37.8288,144.8681,6,984
256,4356,2,2,380000,4,165,39,9.1,3015,2,1,1,78,62,1960,10,-37.8337,144.8739,6,984
256,10627,2,1,611000,3,251,39,9.1,3015,2,1,1,228,100,2000,10,-37.8317,144.8713,6,984
268,8439,4,0,1260000,1,155,1,12.5,3041,4,2,2,697,277,2012,21,-37.7141,144.8995,6,389
268,1868,4,0,931999,1,155,7,12.5,3041,4,3,2,528,192,1966,21,-37.7137,144.8987,6,389
268,7934,4,0,800000,1,53,19,12.5,3041,3,2,4,556,,,21,-37.715,144.8966,6,389
268,9907,4,0,950000,1,155,24,12.5,3041,4,3,2,541,,,21,-37.7156,144.8975,6,389
268,2596,4,0,780000,4,28,26,12.5,3041,4,2,2,539,,,21,-37.7115,144.8966,6,389
284,4950,2,2,503000,1,155,2,5.3,3032,2,1,1,0,,1960,21,-37.7822,144.9342,6,1052
284,11287,3,0,1257000,1,106,9,5.3,3032,3,2,1,337,153,1930,21,-37.7813,144.9371,6,1052
284,1681,4,0,1562000,3,155,12,5.3,3032,4,2,1,621,192,1900,21,-37.7778,144.9346,6,1052
284,9583,2,0,1100000,3,155,19,5.3,3032,2,1,1,321,,,21,-37.7818,144.9374,6,1052
284,10435,4,0,1740000,4,155,24,5.3,3032,3,3,2,650,242,1925,21,-37.7796,144.935,6,1052
284,2819,2,2,315000,3,196,38,5.3,3032,2,1,1,0,51,2012,21,-37.7847,144.9383,6,1052
68,9865,3,0,1650000,0,255,51,9.3,3145,20,1,2,875,,,8,-37.8815,145.0491,5,608
68,8545,3,0,1380000,1,17,56,9.3,3145,3,1,2,658,,,8,-37.885,145.0466,5,608
68,12996,2,0,620000,3,255,2,9.3,3145,2,1,2,0,,,8,-37.8852,145.0462,5,608
68,12156,5,0,1335000,1,82,14,9.3,3145,5,2,1,521,208,1915,8,-37.8868,145.0462,5,608
68,3423,2,0,1000000,1,260,31,9.3,3145,2,1,1,472,,1960,8,-37.884,145.0447,5,608
252,9162,3,0,860000,0,192,51,12.7,3018,3,2,2,537,,,10,-37.8628,144.8468,6,852
252,2372,5,0,1415000,1,85,17,12.7,3018,5,3,6,705,313,2005,10,-37.864,144.8437,6,852
252,1094,5,0,2000000,0,192,31,12.7,3018,4,3,4,697,,2005,10,-37.8664,144.8416,6,852
168,7561,3,0,720000,1,155,56,14.5,3042,3,1,1,696,132,1975,3,-37.725,144.8586,6,1119
168,10196,2,1,380000,1,155,1,14.5,3042,2,1,1,161,100,2010,3,-37.7251,144.8621,6,1119
168,11208,4,0,843000,1,16,3,14.5,3042,4,2,1,697,,,3,-37.7216,144.8605,6,1119
168,4958,3,2,501000,1,16,7,14.5,3042,3,1,1,255,132,1991,3,-37.7243,144.8533,6,1119
168,10224,4,0,820500,1,257,18,14.5,3042,4,2,7,754,,,3,-37.7221,144.8578,6,1119
168,9596,3,0,722000,3,28,19,14.5,3042,3,1,1,695,141,1970,3,-37.7259,144.8579,6,1119
168,9362,4,1,746000,1,16,24,14.5,3042,4,3,1,308,174,1970,3,-37.7231,144.8602,6,1119
168,6626,3,0,685000,1,155,32,14.5,3042,3,2,2,260,,,3,-37.7226,144.8569,6,1119
168,4401,3,2,455000,1,155,35,14.5,3042,3,1,1,166,136,1999,3,-37.7169,144.8582,6,1119
168,7227,4,1,600000,1,16,36,14.5,3042,4,2,1,231,146,2013,3,-37.7263,144.8584,6,1119
168,3777,3,0,575000,1,155,36,14.5,3042,3,1,1,338,107,1960,3,-37.7212,144.8545,6,1119
168,8006,3,0,566000,1,155,38,14.5,3042,3,2,2,554,129,1980,3,-37.7212,144.8598,6,1119
132,11484,3,0,1250000,0,160,3,9.8,3185,3,2,2,236,193,2004,8,-37.8982,145.0121,5,534
132,4653,2,2,393000,3,23,10,9.8,3185,2,1,1,0,65,1970,8,-37.8971,145.0093,5,534
132,11906,2,2,440000,1,23,19,9.8,3185,2,1,1,0,75,,8,-37.8971,145.0093,5,534
132,423,2,2,595000,1,23,21,9.8,3185,2,1,1,0,75,1960,8,-37.8994,145.0101,5,534
132,6004,4,0,2200000,1,260,39,9.8,3185,4,3,3,474,230,2010,8,-37.8988,145.0098,5,534
235,12185,3,0,1700000,4,49,36,3.7,3054,3,1,2,341,,,31,-37.7832,144.9655,2,1008
235,12232,4,0,1908000,1,155,38,3.7,3054,4,2,1,256,156,1890,31,-37.7833,144.9681,2,1008
1,7638,4,0,1330000,1,155,50,9.1,3040,4,2,2,273,,,21,-37.7574,144.8959,6,1543
1,4866,3,0,1300000,1,155,54,9.1,3040,3,3,2,240,240,2013,21,-37.762,144.8916,6,1543
1,7166,2,0,470000,1,16,54,9.1,3040,2,1,1,70,72.3,1980,21,-37.7564,144.9043,6,1543
1,4142,4,0,1740000,0,155,40,9.1,3040,4,2,2,746,161,1950,21,-37.7595,144.8993,6,1543
4,8421,3,0,1700000,4,85,50,3.3,3206,3,1,1,178,116,1910,25,-37.8473,144.9495,5,3280
4,2406,1,2,1100000,0,155,54,3.3,3206,1,1,1,0,64,1888,25,-37.8487,144.9511,5,3280
4,1240,3,0,2155000,1,192,54,3.3,3206,3,2,0,130,,,25,-37.8453,144.949,5,3280
4,8206,3,0,2115000,0,135,54,3.3,3206,3,2,0,140,,,25,-37.8426,144.9563,5,3280
4,12170,2,0,2810000,1,85,54,3.3,3206,2,1,1,263,,,25,-37.8441,144.9522,5,3280
4,5258,2,0,2130000,1,135,8,3.3,3206,2,1,1,236,,,25,-37.8436,144.9558,5,3280
4,6393,4,0,2950000,1,85,22,3.3,3206,4,1,0,306,,,25,-37.8459,144.9574,5,3280
4,13211,3,0,2150000,1,135,22,3.3,3206,3,1,1,163,85,1890,25,-37.8473,144.955,5,3280
4,10861,3,0,2035000,3,248,40,3.3,3206,3,1,1,185,,,25,-37.8435,144.9538,5,3280
4,6610,2,1,1500000,1,135,40,3.3,3206,2,1,1,115,,,25,-37.8441,144.9598,5,3280
4,9544,2,0,1190000,1,192,40,3.3,3206,2,1,0,111,70,1915,25,-37.8445,144.9489,5,3280
6,1193,1,2,320000,1,146,50,6.4,3078,1,1,1,915,,,6,-37.7793,145.0327,2,2211
6,10665,3,1,1285000,0,155,8,6.4,3078,3,2,2,528,,1967,31,-37.7817,145.0319,2,2211
6,10541,4,0,1975000,1,155,22,6.4,3078,4,2,2,600,,,6,-37.771,145.0318,2,2211
6,7140,1,2,316000,1,73,22,6.4,3078,1,1,1,0,,,6,-37.7786,145.0253,2,2211
9,6213,3,0,916000,3,99,22,11.1,3025,3,1,2,606,109,1970,10,-37.8326,144.8594,6,5132
9,11526,3,0,750000,1,192,22,11.1,3025,3,1,2,534,,,10,-37.8367,144.8425,6,5132
9,5694,3,0,910000,1,260,40,11.1,3025,3,1,3,535,132,1970,10,-37.8322,144.8399,6,5132
11,5423,2,0,1859000,1,135,50,6.3,3143,2,2,3,311,,,26,-37.8545,145.0219,5,4836
11,10100,2,1,1200000,1,192,50,6.3,3143,2,2,1,189,,,26,-37.8532,145.0259,5,4836
11,12541,2,2,480000,4,260,54,6.3,3143,2,1,1,0,66.23,1960,26,-37.8624,145.0223,5,4836
11,8880,3,2,1635000,1,106,22,6.3,3143,3,2,2,1803,,2011,26,-37.8544,145.0164,5,4836
11,3743,2,0,1705000,1,135,22,6.3,3143,2,2,0,195,,,26,-37.851,145.0156,5,4836
11,8671,3,1,1005000,1,111,23,6.3,3143,3,2,2,0,,,26,-37.8606,145.0209,5,4836
11,749,2,2,852000,1,255,23,6.3,3143,2,1,1,869,74,1980,26,-37.8603,145.0224,5,4836
11,12546,2,2,690000,1,106,23,6.3,3143,2,1,2,0,,,26,-37.8611,145.0174,5,4836
11,528,3,2,2120000,1,106,40,6.3,3143,3,2,3,395,,,26,-37.8536,145.0263,5,4836
11,11155,1,2,405000,1,135,40,6.3,3143,1,1,0,0,48,1966,26,-37.8531,145.0115,5,4836
12,12315,5,0,2100000,1,155,50,5.9,3032,5,3,3,468,274,1925,21,-37.7822,144.9065,6,6567
12,10922,3,0,1435000,1,155,54,5.9,3032,3,1,1,450,155,1920,21,-37.7756,144.9148,6,6567
12,12045,2,0,1020000,0,155,8,5.9,3032,2,1,1,226,98,1920,21,-37.7761,144.9165,6,6567
12,6704,3,0,1041000,1,155,8,5.9,3032,3,2,2,209,,2009,21,-37.7774,144.904,6,6567
12,8765,2,1,565000,1,255,8,5.9,3032,2,2,1,103,,,21,-37.7715,144.9088,6,6567
12,12162,6,0,2250000,0,106,8,5.9,3032,6,3,2,1012,435,1887,21,-37.7721,144.9184,6,6567
12,10205,4,1,900000,3,4,8,5.9,3032,4,3,2,0,159,2011,21,-37.7831,144.9209,6,6567
12,11699,3,0,1490000,1,155,22,5.9,3032,3,2,1,542,,,21,-37.781,144.9095,6,6567
12,3481,3,0,1230000,0,155,22,5.9,3032,3,1,2,538,,,21,-37.7808,144.9083,6,6567
12,2514,2,0,1050000,1,28,22,5.9,3032,2,1,0,341,,,21,-37.7721,144.9113,6,6567
12,6724,2,0,1005000,1,28,40,5.9,3032,2,1,1,202,,,21,-37.7737,144.9166,6,6567
12,9018,4,0,1316500,1,4,40,5.9,3032,4,3,2,230,,,21,-37.7804,144.9284,6,6567
14,9877,2,0,1495000,1,16,54,12.2,3147,2,1,2,803,95,1950,20,-37.8683,145.1064,5,2894
14,5390,4,0,1126000,1,90,54,12.2,3147,4,1,1,656,,,20,-37.8696,145.1111,5,2894
14,849,2,2,822000,1,135,54,12.2,3147,2,1,1,78,59,1970,20,-37.8677,145.0981,5,2894
14,7212,2,1,770000,3,32,54,12.2,3147,2,1,2,162,,2010,20,-37.871,145.0994,5,2894
14,4774,3,2,890000,1,106,22,12.2,3147,3,2,2,235,130,2006,20,-37.8625,145.1083,5,2894
18,7840,3,2,765000,1,150,50,10.5,3034,3,2,1,292,150,2008,21,-37.7593,144.8561,6,4502
18,8358,3,0,881000,1,155,54,10.5,3034,3,1,2,615,,,21,-37.7532,144.8548,6,4502
18,9601,4,0,850000,3,150,54,10.5,3034,4,1,2,697,,,21,-37.7678,144.8568,6,4502
18,3177,4,0,1300000,3,155,22,10.5,3034,4,3,2,656,322,1990,21,-37.7522,144.8659,6,4502
18,8452,5,0,1250000,3,150,23,10.5,3034,5,2,2,889,,,21,-37.7565,144.8652,6,4502
18,10421,3,0,760000,3,150,23,10.5,3034,3,1,1,585,99,1960,21,-37.7574,144.8574,6,4502
18,7380,4,0,1600000,4,155,40,10.5,3034,4,3,3,857,,,21,-37.7619,144.866,6,4502
22,6027,2,0,1900000,1,161,54,9.2,3104,2,1,2,667,130,1955,2,-37.7926,145.0842,5,7809
22,5881,3,0,1922000,1,260,54,9.2,3104,3,1,1,696,,,2,-37.8016,145.1013,5,7809
22,1259,4,0,2000000,0,192,8,9.2,3104,4,2,2,627,,,2,-37.7848,145.0788,5,7809
22,4541,3,2,700000,1,135,8,9.2,3104,3,1,1,350,120,1950,2,-37.7862,145.0739,5,7809
22,8009,4,0,1890000,1,106,8,9.2,3104,4,3,2,636,227,1960,2,-37.789,145.0938,5,7809
22,3778,4,0,1630000,1,106,8,9.2,3104,4,2,1,677,,,2,-37.7897,145.0922,5,7809
22,4946,2,2,800000,0,260,22,9.2,3104,2,2,1,196,,1994,2,-37.785,145.0961,5,7809
22,5379,3,0,1670000,1,260,40,9.2,3104,0,0,0,818,,,2,-37.7939,145.0866,5,7809
22,3277,4,0,1725000,0,135,40,9.2,3104,4,3,2,627,213,1970,2,-37.7827,145.0945,5,7809
28,7931,3,0,1110000,1,92,50,9.5,3081,3,1,2,730,,,0,-37.754,145.0453,0,790
28,2153,3,0,894000,1,196,54,9.5,3081,3,2,3,601,101.51,1950,0,-37.7524,145.0393,0,790
29,4141,2,0,1402000,1,255,50,13,3204,2,1,4,616,,,8,-37.9257,145.0469,5,6795
29,1022,3,0,1500000,1,87,50,13,3204,3,1,2,657,,,8,-37.9318,145.0448,5,6795
29,5612,2,0,1100000,4,255,54,13,3204,2,1,3,579,,,8,-37.925,145.0467,5,6795
29,6363,6,0,2000000,4,32,54,13,3204,6,2,2,702,,1926,8,-37.9193,145.033,5,6795
29,9214,2,2,710000,1,255,54,13,3204,2,1,3,225,,,8,-37.9243,145.0497,5,6795
29,8744,2,1,620000,3,140,54,13,3204,2,2,1,0,,2012,8,-37.9329,145.0393,5,6795
29,8669,4,1,1105000,1,94,8,13,3204,4,2,1,207,,2007,8,-37.9156,145.0355,5,6795
29,5749,3,1,1303000,1,260,8,13,3204,3,2,2,334,,2006,8,-37.9284,145.0428,5,6795
29,4027,3,1,1375000,1,32,22,13,3204,3,3,2,338,194,2012,8,-37.9166,145.0418,5,6795
29,6093,4,1,1300000,1,260,22,13,3204,4,2,2,352,,,8,-37.9317,145.0463,5,6795
29,6836,3,0,1286000,1,255,22,13,3204,3,1,2,614,,,8,-37.9317,145.0427,5,6795
29,11803,4,0,1920000,1,260,22,13,3204,4,2,2,650,,1996,8,-37.9323,145.0445,5,6795
29,9974,3,0,1968500,1,260,22,13,3204,3,2,2,674,,,8,-37.9179,145.0429,5,6795
29,11606,3,2,845000,1,255,23,13,3204,3,1,2,242,,,8,-37.9302,145.0331,5,6795
29,12461,4,0,1107000,1,255,23,13,3204,4,2,2,478,,,8,-37.9321,145.0361,5,6795
29,4566,3,2,641500,1,260,23,13,3204,3,1,1,681,,1960,8,-37.9145,145.0287,5,6795
29,10410,2,2,725000,1,32,40,13,3204,2,1,1,0,115,2006,8,-37.9296,145.0498,5,6795
30,142,4,0,1515000,1,32,50,13.9,3165,4,3,2,635,200,1950,8,-37.9107,145.0745,5,10969
30,11662,3,0,986000,1,32,54,13.9,3165,3,1,3,337,100,1950,8,-37.9331,145.0586,5,10969
30,833,3,0,830000,0,227,8,13.9,3165,3,1,2,290,,2006,8,-37.9292,145.0689,5,10969
30,614,3,1,767000,1,82,8,13.9,3165,3,1,2,162,,,8,-37.9229,145.0538,5,10969
30,8320,4,0,1860000,0,260,8,13.9,3165,4,3,2,620,,,8,-37.9228,145.0555,5,10969
30,2114,3,1,1200000,0,188,8,13.9,3165,3,2,2,369,,,8,-37.9092,145.0728,5,10969
30,6477,3,0,1175000,1,32,22,13.9,3165,3,1,2,625,,,8,-37.911,145.075,5,10969
30,6475,3,1,1225000,1,260,22,13.9,3165,3,2,2,372,180,2008,8,-37.9127,145.0694,5,10969
30,490,3,1,1055000,3,32,22,13.9,3165,3,2,2,301,,2000,8,-37.9167,145.077,5,10969
